Task_ID,Developer_ID,Task_Complexity,Work_Hours,Task_Duration,Errors,Stress_Level,Heart_Rate,Sleep_Quality,Multitasking,Deadline_Pressure,Cognitive_Strain
413,125,High,7,3.805641335,4,Medium,87,Average,Yes,Medium,165
414,198,Medium,6,0.509348477,2,Low,71,Good,No,High,100
415,149,Medium,9,3.28382409,4,High,69,Average,Yes,Medium,175
416,124,High,5,1.737618467,1,High,94,Average,No,High,145
417,123,High,7,0.722779796,2,High,92,Poor,No,Medium,165
418,112,Low,11,1.535941248,2,Medium,73,Poor,No,Low,125
419,159,High,8,1.626077807,3,Low,99,Average,No,Medium,140
420,106,Low,7,2.331354838,4,Low,82,Good,Yes,High,105
421,156,Low,4,2.813793185,1,High,77,Average,No,High,100
422,135,Medium,11,3.121694643,1,Low,71,Poor,Yes,Medium,115
423,144,Medium,5,1.360660649,3,Low,95,Good,Yes,High,105
424,119,High,6,1.626196996,1,Medium,84,Poor,No,High,130
425,164,Low,7,1.579335974,2,Low,96,Average,Yes,High,85
426,107,Medium,4,1.769579038,0,High,99,Good,No,Medium,110
427,115,High,10,3.998797081,2,Low,81,Poor,No,Low,140
428,113,High,8,3.22280156,0,Low,65,Good,No,Low,110
429,175,Low,8,3.912466628,1,High,75,Good,No,High,120
430,186,Medium,10,2.925888708,4,Low,82,Average,Yes,High,140
431,114,Medium,6,1.921947456,0,High,68,Good,No,High,120
432,191,Low,6,1.864104643,2,Medium,94,Average,No,Low,100
433,197,High,7,2.210034007,2,Medium,88,Average,No,Low,145
434,165,High,6,1.959044242,2,Low,73,Poor,Yes,Low,120
435,131,Low,11,3.399141861,2,Medium,64,Average,No,High,125
436,186,Low,9,2.127507046,3,Low,80,Average,No,Medium,105
437,162,Low,9,1.534650261,1,High,65,Average,Yes,Medium,125
438,185,High,4,3.21201094,4,Low,60,Poor,No,Low,130
439,150,Low,4,3.490471433,3,Low,90,Average,No,Low,80
440,124,Medium,11,1.971501346,1,High,87,Poor,No,High,155
441,157,Medium,4,2.837330002,0,Medium,62,Poor,Yes,High,90
442,162,Medium,9,0.705815869,3,Medium,97,Good,Yes,Low,145
443,161,Low,7,2.353126982,3,Medium,82,Good,No,High,115
444,121,Low,7,0.657433982,3,Low,99,Good,Yes,Medium,95
445,157,High,6,0.602167942,3,Low,63,Average,No,High,130
446,157,High,7,2.645236977,0,High,65,Average,Yes,Low,145
447,185,High,4,1.561673838,2,Low,71,Average,No,Medium,110
448,148,Low,5,3.098880069,3,Low,71,Average,No,High,85
449,151,Medium,4,3.636288962,1,Medium,66,Average,Yes,Low,100
450,141,Medium,9,0.987869108,2,Low,87,Average,No,Low,115
451,169,Low,10,3.035829935,0,Medium,85,Average,No,Low,100
452,114,High,5,2.300819994,4,Medium,66,Average,No,High,155
453,153,Medium,6,0.892417376,0,High,62,Good,No,Medium,120
454,159,Low,8,2.780574123,4,Low,72,Average,Yes,Low,110
455,196,High,10,2.633133811,1,Low,70,Average,Yes,Medium,130
456,107,High,7,2.304746536,4,High,98,Average,Yes,Medium,185
457,152,Low,7,3.742649216,3,Low,82,Average,Yes,Medium,95
458,159,Medium,9,2.323778936,2,Medium,60,Average,No,Medium,135
459,104,Medium,4,3.966802904,2,Medium,93,Good,No,Low,110
460,167,Medium,4,2.282300848,3,Medium,90,Average,Yes,Medium,120
461,105,Low,5,0.905482134,2,Medium,92,Average,No,Low,95
462,195,Medium,7,2.146649379,0,Low,95,Good,No,High,85
463,193,High,10,1.138150669,3,Medium,95,Average,No,High,170
464,146,Medium,9,2.589967198,3,Low,73,Good,No,Low,125
465,198,Low,10,2.925962613,2,High,96,Good,Yes,High,140
466,154,Medium,6,2.139523475,4,Low,91,Poor,Yes,High,120
467,139,Medium,4,0.841960387,1,High,87,Average,Yes,Medium,120
468,151,High,11,2.140244895,4,Medium,60,Poor,No,High,185
469,115,Medium,10,0.785089752,0,Low,66,Average,Yes,Medium,100
470,112,Low,7,2.887440844,3,Medium,75,Good,No,High,115
471,129,Low,8,3.266288787,3,Low,91,Poor,No,High,100
472,118,High,9,3.868331145,0,Low,83,Average,No,Medium,115
473,116,Low,5,1.020807375,1,Low,73,Good,No,Medium,65
474,162,High,4,2.363471174,3,High,74,Poor,No,Low,160
475,118,Low,4,2.486380786,4,Low,60,Poor,No,Medium,90
476,191,Medium,6,3.728667868,0,High,87,Poor,Yes,Medium,120
477,157,Medium,4,2.695468242,3,Low,78,Good,Yes,Low,100
478,154,High,9,1.00928376,4,Medium,66,Good,No,Medium,175
479,189,High,7,2.027229634,0,High,77,Good,Yes,Medium,145
480,189,Low,7,2.79166885,0,High,72,Good,Yes,High,105
481,161,Medium,7,2.950995512,0,Low,77,Good,Yes,Low,85
482,122,Low,11,3.520758995,1,Medium,63,Good,No,Medium,115
483,108,Medium,8,1.131774919,0,Low,63,Average,Yes,Medium,90
484,111,Medium,8,3.830397514,2,Low,86,Good,No,High,110
485,100,High,11,0.706987942,2,Medium,75,Average,No,Low,165
486,157,High,4,3.943167471,0,Low,73,Average,Yes,Low,90
487,100,Medium,10,3.502184825,3,Low,73,Good,Yes,Medium,130
488,133,Medium,8,2.81095474,2,Low,66,Good,Yes,Low,110
489,195,High,10,3.072484251,4,Low,73,Poor,Yes,Medium,160
490,147,High,10,0.754422021,4,Low,65,Poor,Yes,High,160
491,188,Low,8,0.64517952,3,High,97,Average,No,Low,140
492,100,Medium,11,0.856180288,4,Low,86,Average,No,Low,145
493,115,Medium,6,0.805759351,3,Medium,70,Poor,No,Medium,130
494,160,Low,8,2.415834317,4,Medium,90,Good,No,High,130
495,163,Low,5,1.254053955,0,Medium,62,Poor,Yes,Medium,75
496,162,Low,11,3.51071973,4,Medium,60,Average,Yes,High,145
497,168,Medium,5,2.060120181,0,Medium,75,Poor,No,Medium,95
498,121,Low,10,2.934286668,4,Medium,86,Average,Yes,Medium,140
499,192,Low,5,2.785055825,4,Low,62,Average,Yes,Low,95
500,166,Low,4,1.619485636,4,High,67,Good,No,Low,130
501,175,High,7,1.351086507,0,High,75,Average,Yes,High,145
502,125,High,6,1.698596999,4,Medium,61,Good,Yes,Low,160
503,115,Medium,4,3.288304308,4,Low,88,Average,Yes,Medium,110
504,150,Medium,7,2.551968969,1,Medium,75,Good,No,Medium,115
505,185,High,6,1.387385319,0,Medium,88,Good,Yes,Low,120
506,156,Low,10,3.362462551,2,Medium,90,Good,Yes,High,120
507,128,Low,6,0.691657851,3,Medium,70,Average,No,Medium,110
508,177,Low,6,2.947141812,1,Medium,91,Good,Yes,Medium,90
509,191,Low,5,2.03685282,4,Medium,83,Average,Yes,Low,115
510,168,Medium,5,3.059516351,2,Low,78,Poor,No,Low,95
511,146,High,5,3.746114481,2,Medium,91,Average,Yes,Low,135
512,193,Medium,6,3.125119343,4,Low,69,Poor,No,Medium,120
513,161,Medium,9,2.046878744,4,Medium,91,Average,No,High,155
514,168,High,11,1.028414885,1,Low,82,Average,Yes,High,135
515,175,Low,6,3.322228415,0,Low,92,Good,No,Medium,60
516,115,Low,11,2.112469344,1,Low,89,Average,No,High,95
517,189,Medium,11,0.763593132,0,High,89,Poor,No,Low,145
518,189,Medium,5,3.016693892,2,Medium,66,Good,Yes,High,115
519,147,Low,6,1.521481881,3,Low,75,Average,Yes,High,90
520,184,Medium,5,0.671108803,4,Medium,60,Average,No,Medium,135
521,138,Medium,5,3.659628552,1,Medium,89,Good,No,Medium,105
522,199,Medium,5,2.190853822,2,Medium,93,Average,Yes,Low,115
523,132,Medium,10,1.483363686,1,Medium,93,Average,No,High,130
524,193,Medium,10,3.007352953,0,Low,97,Average,Yes,High,100
525,122,Low,9,3.600658322,4,Low,90,Average,No,Low,115
526,109,Medium,7,0.501074763,0,Low,67,Average,No,Medium,85
527,168,Low,11,2.907482648,0,Medium,79,Average,No,Medium,105
528,199,High,6,3.184540929,0,Low,88,Average,Yes,Medium,100
529,133,Medium,4,1.234745995,2,Medium,90,Poor,No,Medium,110
530,151,Medium,5,2.21368341,4,Low,80,Good,No,Medium,115
531,194,High,9,0.812500646,3,Low,85,Average,Yes,High,145
532,109,Medium,4,3.113624589,1,High,90,Good,No,High,120
533,118,Medium,10,3.466096065,0,High,79,Average,Yes,High,140
534,157,High,7,0.878653301,4,Low,81,Good,Yes,Low,145
535,195,High,6,3.357610887,1,High,99,Average,Yes,Low,150
536,100,Medium,11,3.200495597,4,Medium,85,Average,Yes,Medium,165
537,168,Low,11,1.714196621,1,Medium,76,Average,Yes,High,115
538,103,Medium,10,2.916013355,4,Low,84,Poor,Yes,Medium,140
539,115,High,9,0.500168434,3,Low,96,Good,No,High,145
540,123,Low,5,3.761291791,4,High,86,Good,Yes,High,135
541,179,Low,5,2.426341324,4,High,62,Average,No,Medium,135
542,101,High,11,2.671186024,0,Medium,83,Average,Yes,High,145
543,191,Low,5,2.826307947,0,High,84,Good,No,Medium,95
544,131,High,11,2.46479156,0,Medium,69,Good,Yes,Low,145
545,190,Medium,9,3.498673606,4,Low,95,Poor,No,Low,135
546,183,Medium,10,2.633956413,3,Low,77,Average,Yes,Low,130
547,123,Low,4,3.677159969,1,Low,76,Poor,No,High,60
548,111,High,7,2.538160678,0,Medium,73,Average,Yes,Medium,125
549,149,Medium,6,1.098928477,2,High,78,Average,Yes,High,140
550,134,Medium,11,3.697468945,4,Medium,77,Poor,Yes,High,165
551,132,Medium,7,2.885696244,3,Medium,82,Average,Yes,Medium,135
552,132,High,10,2.947336481,3,Medium,67,Good,Yes,High,170
553,160,High,5,3.949186127,0,Low,75,Average,Yes,Low,95
554,150,Medium,7,0.76318794,0,Low,84,Good,No,Low,85
555,142,Medium,4,2.000074125,2,Medium,91,Good,Yes,High,110
556,111,High,8,1.336833875,2,Medium,78,Good,No,High,150
557,166,Medium,10,2.706492626,0,High,77,Poor,No,Medium,140
558,164,Low,8,3.323840893,1,Low,91,Average,No,Low,80
559,132,Low,6,3.882087481,0,Medium,99,Average,No,High,80
560,139,High,6,2.091086374,0,Medium,74,Average,No,Medium,120
561,173,Medium,7,3.251763807,3,Low,80,Average,No,Medium,115
562,142,Medium,6,3.709680572,0,Medium,70,Average,No,Low,100
563,143,Medium,10,2.891639014,0,Low,88,Poor,No,Medium,100
564,128,Low,9,1.349563934,0,Medium,91,Average,Yes,Medium,95
565,112,Medium,11,2.627489529,1,Medium,65,Average,Yes,Low,135
566,111,Low,4,3.894832167,3,Low,78,Good,Yes,Low,80
567,194,Medium,5,3.956438401,4,High,75,Good,No,Medium,155
568,145,Medium,5,2.748259383,4,Low,71,Poor,No,Low,115
569,101,Medium,11,3.604457153,4,Low,74,Good,Yes,High,145
570,134,High,7,1.201222773,4,Medium,70,Average,No,Low,165
571,186,High,5,1.361275117,3,High,98,Good,Yes,High,165
572,180,High,7,3.835106645,0,Low,69,Good,Yes,Medium,105
573,189,Low,11,0.973323814,4,Low,96,Poor,No,High,125
574,107,Low,6,1.168872533,0,Medium,83,Average,No,Low,80
575,192,Medium,11,1.971920097,4,Low,95,Good,No,High,145
576,125,High,6,2.563545007,1,Low,60,Average,No,High,110
577,173,High,9,2.613360266,0,Low,76,Poor,Yes,High,115
578,189,High,9,1.52191603,3,High,73,Average,Yes,Low,185
579,133,Medium,4,3.722148643,1,High,97,Average,Yes,Low,120
580,106,Medium,11,3.702849677,1,Low,84,Good,No,Low,115
581,167,Medium,5,1.872238186,3,Medium,96,Average,Yes,Medium,125
582,157,Low,10,2.020021193,1,Low,94,Average,No,Medium,90
583,174,Low,9,2.958739909,0,Medium,81,Good,No,Low,95
584,128,High,11,2.820485637,2,Low,66,Poor,Yes,Medium,145
585,135,Low,4,1.838039552,2,Low,70,Poor,No,Low,70
586,188,Low,8,1.94985488,4,Medium,69,Average,Yes,Medium,130
587,120,Low,9,1.718136302,4,Low,73,Poor,No,High,115
588,135,High,4,1.323847524,0,Low,94,Good,Yes,Medium,90
589,109,Medium,7,2.10348427,3,High,95,Average,No,Medium,155
590,172,Medium,7,2.902519462,0,High,65,Good,Yes,High,125
591,123,High,4,3.096883469,4,Low,64,Average,Yes,High,130
592,163,Medium,6,3.226057769,1,Medium,66,Average,No,High,110
593,198,Medium,8,1.811562047,0,Medium,74,Poor,No,Medium,110
594,148,Low,4,3.17622598,0,Medium,80,Average,No,High,70
595,198,Low,9,0.522807105,3,High,77,Average,No,Low,145
596,135,High,6,2.169674782,4,Medium,60,Average,No,Low,160
597,181,High,4,3.2786654,0,Medium,63,Good,Yes,High,110
598,195,Medium,5,2.705156522,1,Low,70,Good,No,Medium,85
599,123,Medium,9,2.159220935,1,Medium,69,Poor,No,Low,125
600,122,Medium,9,2.756247023,2,Medium,78,Good,No,Medium,135
601,161,Low,7,3.674311011,4,Low,89,Poor,No,Medium,105
602,195,Low,5,2.482336302,1,Low,79,Average,No,Medium,65
603,136,Low,5,3.29925167,3,Low,86,Average,No,Low,85
604,111,Low,11,3.932599538,4,Low,71,Good,Yes,Low,125
605,154,High,11,2.969488707,1,Low,73,Good,Yes,High,135
606,112,Low,9,2.506640174,0,Low,93,Average,Yes,High,75
607,122,Low,8,0.631200815,4,Low,97,Poor,No,Low,110
608,188,Medium,10,1.810672644,1,Medium,61,Good,Yes,Medium,130
609,198,High,11,2.479049567,0,Medium,91,Average,No,High,145
610,129,Low,6,3.290223001,2,Low,77,Average,Yes,Low,80
611,116,Low,7,2.033366764,4,High,80,Good,Yes,High,145
612,161,Medium,5,3.860203965,4,Medium,70,Average,Yes,Low,135
613,183,High,7,1.451278134,1,Medium,89,Poor,Yes,High,135
614,188,Medium,9,3.105985183,2,High,78,Average,Yes,Medium,155
615,185,High,6,1.96660996,3,Low,99,Average,Yes,High,130
616,112,High,4,2.200959731,1,Medium,89,Average,No,Medium,120
617,158,High,5,3.308757119,1,Medium,94,Good,Yes,Low,125
618,118,Medium,6,1.536753416,3,Low,63,Average,Yes,Medium,110
619,148,Medium,10,0.838842198,3,Low,80,Average,Yes,High,130
620,199,Low,7,2.320894546,3,High,64,Poor,No,Low,135
621,111,High,9,2.350781141,3,Low,95,Good,Yes,Low,145
622,160,Medium,6,3.290087203,3,High,86,Average,Yes,High,150
623,118,Low,4,3.889117222,0,Medium,66,Average,Yes,Medium,70
624,175,Medium,11,0.693552402,0,Medium,90,Average,No,Medium,125
625,108,Low,11,2.570913158,3,Low,79,Good,No,Medium,115
626,170,Medium,6,2.884474856,2,Medium,84,Average,No,Low,120
627,127,Medium,9,3.950304728,2,Low,97,Average,Yes,High,115
628,177,Medium,7,3.79906575,3,Low,84,Poor,No,Medium,115
629,194,High,5,2.993577676,0,High,76,Good,Yes,Medium,135
630,151,Low,10,2.326262939,2,Low,96,Average,Yes,Medium,100
631,182,Medium,10,1.065333728,0,Medium,74,Good,Yes,Low,120
632,115,Medium,5,1.844617943,1,High,69,Average,No,Low,125
633,168,Medium,8,2.547928138,0,Low,93,Poor,No,Medium,90
634,198,High,7,3.038201388,3,Medium,66,Average,Yes,High,155
635,111,Medium,10,2.723898451,4,Medium,98,Good,Yes,High,160
636,124,Medium,8,2.999429806,3,Medium,84,Average,Yes,Medium,140
637,151,Low,8,2.002033766,1,High,98,Poor,Yes,Medium,120
638,184,High,9,3.046695517,0,High,87,Poor,Yes,Medium,155
639,199,Medium,9,1.003094396,2,Medium,86,Average,No,High,135
640,152,High,9,1.069052091,3,Medium,96,Average,Yes,Medium,165
641,122,Low,4,1.06991251,2,Medium,98,Average,No,Low,90
642,115,Low,7,3.61802735,0,Medium,97,Average,No,Medium,85
643,156,Medium,5,0.766119222,1,Medium,87,Average,Yes,High,105
644,138,High,7,3.305279305,3,Low,93,Average,Yes,High,135
645,152,Medium,9,1.317498143,2,Low,88,Poor,No,Medium,115
646,141,High,4,2.139504792,3,High,67,Average,No,Low,160
647,157,Medium,7,3.705848084,3,Low,72,Average,No,High,115
648,138,Medium,7,2.550780304,2,Medium,96,Good,Yes,Medium,125
649,113,Low,8,1.235411902,1,High,62,Average,No,Medium,120
650,194,High,7,1.494315211,3,Low,73,Poor,No,Low,135
651,104,Low,8,3.721563184,1,Medium,91,Good,Yes,Medium,100
652,134,High,8,1.995003738,1,Low,82,Good,No,Medium,120
653,186,High,6,2.554449191,0,High,82,Poor,Yes,Low,140
654,192,High,9,2.109762688,2,Low,72,Good,Yes,Medium,135
655,174,Medium,10,1.824533308,0,Medium,98,Good,Yes,High,120
656,117,Medium,4,1.281476944,4,Medium,80,Average,No,Medium,130
657,175,High,8,2.901670252,0,Medium,90,Poor,No,Medium,130
658,108,Low,7,3.013847092,3,Low,66,Good,Yes,Medium,95
659,173,Medium,8,1.462097821,3,Medium,95,Poor,No,Low,140
660,157,Low,8,3.261537951,3,Low,78,Average,Yes,Low,100
661,116,Medium,8,3.490873201,4,Low,81,Average,No,Medium,130
662,106,Low,5,3.722362837,1,Medium,83,Average,Yes,Medium,85
663,145,Low,10,1.064243449,3,Low,83,Good,No,Medium,110
664,112,Medium,10,1.563732893,0,Medium,80,Good,Yes,Medium,120
665,139,Medium,5,3.511236716,1,High,72,Good,Yes,Low,125
666,141,Medium,5,1.19489071,0,High,65,Average,Yes,Medium,115
667,108,Low,5,0.512139607,0,Medium,87,Average,Yes,Low,75
668,149,Medium,10,3.547895586,3,Low,91,Average,No,Low,130
669,126,Low,6,1.642573046,0,Medium,72,Average,Yes,High,80
670,165,Medium,8,1.950741338,4,High,93,Good,Yes,High,170
671,104,Medium,6,2.06216909,1,High,91,Average,No,Medium,130
672,128,Medium,7,3.468961102,3,Medium,73,Average,No,High,135
673,136,High,10,1.682622506,3,High,91,Poor,No,Medium,190
674,137,Medium,9,3.6229796,0,High,64,Average,No,Low,135
675,182,High,10,2.659286983,0,High,94,Poor,Yes,Medium,160
676,107,Medium,4,2.345503534,2,Medium,63,Good,Yes,High,110
677,164,Medium,6,1.639650775,2,High,73,Good,Yes,High,140
678,185,Medium,5,1.352990937,3,High,77,Poor,No,High,145
679,116,Low,11,2.68420455,3,Low,70,Average,No,High,115
680,170,Medium,5,2.06412956,0,High,78,Poor,Yes,Medium,115
681,188,Medium,7,3.686806035,4,Low,61,Good,No,Medium,125
682,144,Medium,8,2.220735506,4,Medium,93,Poor,No,Low,150
683,103,Low,4,2.291282208,0,Medium,62,Good,No,Low,70
684,135,Low,6,1.958531484,2,Medium,88,Poor,No,High,100
685,169,High,8,3.262420489,2,High,82,Average,Yes,High,170
686,130,Medium,8,1.986937193,4,Medium,60,Average,No,High,150
687,118,Low,9,1.442696999,3,Low,65,Average,Yes,Low,105
688,160,Medium,9,3.51710806,0,Low,76,Poor,Yes,Medium,95
689,153,Medium,6,2.588898775,3,Medium,78,Average,No,High,130
690,138,High,6,2.570285769,2,Medium,61,Average,No,Medium,140
691,190,Low,6,2.637877725,4,Low,74,Good,No,Medium,100
692,173,Low,6,3.015939119,3,Medium,82,Average,No,Medium,110
693,189,High,5,1.595737963,2,Low,78,Poor,No,Medium,115
694,118,Low,10,0.618455298,2,Medium,92,Poor,Yes,Low,120
695,138,Low,10,3.337076063,2,Low,65,Poor,Yes,High,100
696,166,High,8,0.951167689,3,Medium,78,Average,No,High,160
697,144,Medium,10,3.02636908,1,Low,89,Average,Yes,High,110
698,112,Low,11,0.788103544,4,Low,81,Poor,Yes,High,125
699,191,Low,8,1.813577447,2,High,62,Poor,No,High,130
700,157,Low,5,0.720591244,3,Medium,64,Average,Yes,Low,105
701,119,Low,11,2.327747879,0,Medium,89,Average,Yes,Medium,105
702,191,High,10,2.785975205,4,Medium,62,Average,No,Medium,180
703,171,Medium,8,1.100015994,0,Medium,98,Poor,No,Low,110
704,160,High,6,1.800696665,0,Medium,98,Poor,No,Low,120
705,138,High,4,3.755838219,3,Medium,87,Good,Yes,Low,140
706,100,Medium,10,2.04836191,1,Medium,60,Poor,Yes,Medium,130
707,102,Low,11,3.308902491,3,Low,81,Poor,Yes,Low,115
708,176,Medium,9,3.745146608,3,Low,98,Average,No,Low,125
709,191,High,11,3.910210387,4,High,76,Average,No,Medium,205
710,161,High,11,3.644127069,3,High,87,Average,Yes,Low,195
711,162,Low,9,1.610918652,4,Low,89,Good,No,Medium,115
712,124,Medium,8,3.869005102,2,Low,99,Poor,No,Low,110
713,155,Medium,4,3.343383346,4,Low,67,Average,Yes,High,110
714,132,High,9,3.430114543,3,Medium,86,Average,Yes,Medium,165
715,137,Low,10,0.553105445,2,Low,84,Poor,No,High,100
716,105,Medium,4,3.839836022,2,Medium,72,Poor,Yes,High,110
717,157,High,11,3.223315783,1,High,93,Average,Yes,High,175
718,143,Medium,5,3.187886238,3,High,98,Good,No,Low,145
719,144,Medium,7,0.785336558,0,Low,66,Average,Yes,High,85
720,131,Low,8,1.313989894,3,High,81,Average,No,Medium,140
721,144,Low,5,3.867915828,0,Medium,92,Poor,No,Low,75
722,160,Medium,5,2.252369762,1,Low,97,Good,Yes,High,85
723,146,High,4,1.892503064,3,Medium,90,Poor,No,Low,140
724,120,Low,8,3.43979286,1,Medium,92,Average,Yes,High,100
725,179,Medium,5,0.805691449,0,High,81,Average,Yes,Medium,115
726,184,Medium,6,1.959297057,4,Low,86,Poor,No,Low,120
727,174,Low,5,1.81495271,3,Low,86,Average,Yes,Medium,85
728,135,Medium,6,1.724479855,2,Medium,80,Average,No,Low,120
729,198,High,7,1.576922853,2,High,94,Good,No,Medium,165
730,118,High,6,1.235262349,1,High,69,Average,Yes,Low,150
731,119,Medium,6,1.10518781,4,Low,87,Good,Yes,High,120
732,156,Medium,4,2.741421409,2,Low,99,Average,No,Low,90
733,117,Low,5,3.717881944,2,High,96,Good,Yes,High,115
734,146,High,7,2.280980758,3,Medium,92,Average,Yes,High,155
735,148,Low,5,1.542910933,2,High,67,Poor,No,Medium,115
736,113,High,10,1.057060692,0,High,96,Average,Yes,Low,160
737,114,Low,10,3.405501778,1,Low,92,Good,Yes,Medium,90
738,130,High,6,3.900222198,2,Medium,78,Poor,Yes,Medium,140
739,100,High,9,1.722043905,3,Low,89,Good,Yes,Medium,145
740,153,High,6,1.518326489,0,High,73,Poor,Yes,Medium,140
741,102,Low,5,2.605225335,2,Medium,73,Good,No,Medium,95
742,115,Medium,11,3.213651433,1,High,95,Average,No,Low,155
743,186,Medium,7,2.093909812,1,High,66,Good,Yes,Medium,135
744,156,High,9,2.705256025,1,Low,93,Poor,No,Medium,125
745,174,Low,7,3.007921738,2,Low,91,Average,Yes,Medium,85
746,111,High,4,3.862073007,0,Medium,92,Average,No,Low,110
747,173,High,6,1.077630657,4,High,73,Poor,Yes,High,180
748,195,Low,6,3.990838728,1,High,84,Poor,No,High,110
749,115,High,10,1.872548293,0,High,87,Poor,Yes,Medium,160
750,171,Medium,4,3.0312005,3,Medium,98,Average,Yes,Medium,120
751,175,Medium,10,2.503450323,3,Low,89,Poor,No,Low,130
752,123,Medium,5,2.20334016,0,Low,90,Good,Yes,High,75
753,127,Medium,6,2.943263791,3,Low,83,Good,Yes,Low,110
754,107,High,5,1.885138476,3,Medium,63,Average,Yes,Medium,145
755,191,Medium,7,0.941384935,1,High,73,Average,No,Medium,135
756,135,Medium,9,2.211126841,2,Low,68,Good,Yes,Low,115
757,189,Medium,9,2.326705547,2,High,95,Average,No,High,155
758,107,High,9,1.206657537,2,Low,65,Average,Yes,Low,135
759,157,Low,10,3.774667747,2,Low,83,Good,Yes,Medium,100
760,159,High,8,1.296164763,0,Medium,85,Average,Yes,Low,130
761,149,Medium,4,1.932296579,1,Medium,93,Good,No,Medium,100
762,127,Low,9,1.042253904,0,High,60,Average,Yes,High,115
763,191,Low,6,2.375288262,3,Medium,82,Average,No,High,110
764,140,Medium,4,1.576731628,1,Low,76,Average,Yes,Medium,80
765,199,High,7,2.21245382,4,High,95,Poor,No,Low,185
766,163,Medium,7,1.286159208,2,High,96,Good,Yes,Medium,145
767,126,High,10,0.688212948,3,Medium,79,Average,No,Medium,170
768,162,Low,7,3.227293279,2,Low,85,Poor,Yes,Low,85
769,116,Medium,7,2.743801994,2,Low,70,Good,Yes,Low,105
770,172,High,11,1.692587745,2,Low,79,Good,No,Low,145
771,132,High,8,0.666229786,4,Low,60,Average,No,Low,150
772,183,Low,11,3.529512719,3,High,72,Average,Yes,Low,155
773,176,Medium,5,1.094282517,2,Low,95,Average,No,Low,95
774,191,Low,5,3.757597764,2,Medium,97,Poor,Yes,Low,95
775,128,Medium,11,2.175083825,1,Medium,72,Good,No,High,135
776,112,High,9,1.691353485,2,High,73,Good,Yes,Low,175
777,145,High,8,3.096158169,1,Low,71,Average,No,High,120
778,134,Low,10,3.568937921,3,Medium,93,Average,Yes,High,130
779,105,High,5,1.797497473,3,Low,86,Good,No,Medium,125
780,181,Medium,11,1.925703133,3,Low,71,Average,Yes,Medium,135
781,168,Medium,10,2.016053768,1,Low,97,Average,Yes,Low,110
782,146,Medium,10,3.728130715,4,Medium,95,Poor,Yes,Low,160
783,124,Medium,7,2.92397397,4,Low,60,Good,Yes,Medium,125
784,165,Medium,5,1.36676141,2,Medium,85,Good,Yes,High,115
785,109,Medium,4,1.147498941,3,Low,99,Poor,No,Medium,100
786,155,Medium,9,1.306286822,0,High,99,Good,No,Low,135
787,129,Low,5,1.422473612,2,Medium,80,Average,No,Medium,95
